formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Ba0.7Cu3Pr1Sr1.3O7,3,0.0461538461538461,1.0,True,Ba0.7Cu3Pr1Sr1.3O7,Ba1Cu3Pr1Sr1O7,0.0,Cuprate,True,Ba5.385Cu23.077Pr7.692Sr10O53.84615384615385,Ba-Cu-Pr-Sr-O,5,Supercon,Pr1Ba0.7Sr1.3Cu3O7,MP-mp-1227458,Ba1Sr1Pr1Cu3O7,Ba-Cu-Pr-Sr-O,Ba7.692Cu23.077Pr7.692Sr7.692O53.84615384615385,P m m 2,orthorhombic,3.82619,3.940627,11.748844,data/final/MP/cifs/Ba0.7Cu3Pr1Sr1.3O7-MP-mp-1227458-synth_doped.cif,data/source/MP/raw/cifs/mp-1227458.cif,mp-1227458,0.0,,2019-01-13 03:17:24.416000,6.266369607544644,,,{'GGA': {'task_id': 'mp-1730932'}},0.0361301317147502,3.41110761,520.0,-78.55848409,-6.042960314615384,{'tags': []},-78.55848409,-6.042960314615384,-2.1572902782051275,[],False,[],True,2021-05-12 11:00:56.634000,NM,13,4,mp-1227458,oxide,BaSrPrCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Sr_sv', 'Pr_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 1.0, 'Sr': 1.0, 'Pr': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-1227458,"['mp-1227458', 'mp-1385975', 'mp-1730932', 'mp-1784631']",0.0003686,"{'Ba': 1.0, 'Sr': 1.0, 'Pr': 1.0, 'Cu': 3.0, 'O': 7.0}",177.14422485698748,[],NM,False,25,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.080790385899281e-06,0.0003686,0,0.0003686,MP,data/source/MP/cleaned/cifs/MP-mp-1227458.cif,True,,data/final/MP/graphs/Ba0.7Cu3Pr1Sr1.3O7-MP-mp-1227458-synth_doped.json,0,True,mm2,0,0,0,6,0,0,0,1,0,0,0,1.0
Ba1.5Cu3La0.5Y1O7,1,0.0,2.0,False,Ba3Cu6La1Y2O14,Ba3Cu6La1Y2O14,0.3,Cuprate,True,Ba11.538Cu23.077La3.846Y7.692O53.84615384615385,Ba-Cu-La-Y-O,5,Supercon,Y1Ba1.5La0.5Cu3O7,MP-mp-1228381,Ba3La1Y2Cu6O14,Ba-Cu-La-Y-O,Ba11.538Cu23.077La3.846Y7.692O53.84615384615385,F m m 2,orthorhombic,5.4834994787594304,5.48349948,12.26332536,data/final/MP/cifs/Ba1.5Cu3La0.5Y1O7-MP-mp-1228381.cif,data/source/MP/raw/cifs/mp-1228381.cif,mp-1228381,0.0,,2019-01-13 04:06:02.436000,6.324350456564466,,,,0.0436738408974424,4.26294052,520.0,-167.11537736,-6.427514513846154,{'tags': []},-167.11537736,-6.427514513846154,-2.2784931326282045,[],False,[],True,2021-05-12 11:00:59.151000,NM,26,3,mp-1228381,oxide,Ba3LaY2(Cu3O7)2,"{'functional': 'PBE', 'labels': ['Ba_sv', 'La', 'Y_sv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 3.0, 'La': 1.0, 'Y': 2.0, 'Cu': 6.0, 'O': 14.0}",GGA,mp-1228381,"['mp-1228381', 'mp-1369669', 'mp-1843065']",0.000285,"{'Ba': 3.0, 'La': 1.0, 'Y': 2.0, 'Cu': 6.0, 'O': 14.0}",350.2497671192379,[],NM,False,42,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.137050378194128e-07,0.000285,0,0.000285,MP,data/source/MP/cleaned/cifs/MP-mp-1228381.cif,False,,data/final/MP/graphs/Ba1.5Cu3La0.5Y1O7-MP-mp-1228381.json,0,True,mm2,0,0,0,6,0,0,0,0,0,0,1,1.0
Ba1.72Cu4La0.28Y1O8,3,0.0373333333333333,1.0,True,Ba1.72Cu4La0.28Y1O8,Ba2Cu4Y1O8,18.9,Cuprate,True,Ba11.467Cu26.667La1.867Y6.667O53.333333333333336,Ba-Cu-La-Y-O,5,Supercon,Y1Ba1.72La0.28Cu4O8,MP-mp-6790,Ba2Y1Cu4O8,Ba-Cu-Y-O,Ba13.333Cu26.667Y6.667O53.333333333333336,C m m m,orthorhombic,3.889922,3.899603999537882,13.88942687,data/final/MP/cifs/Ba1.72Cu4La0.28Y1O8-MP-mp-6790-synth_doped.cif,data/source/MP/raw/cifs/mp-6790.cif,mp-6790,0.0,,2011-05-16 03:21:24,5.936250568336678,10.17188/1283441,"@misc{osti_1283441,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2Y(CuO2)4 (SG:65) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1283441"",
    place = ""United States"",
    year = ""2016"",
    month = ""7"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1686864'}},0.0,3.31391536,520.0,-91.58381472,-6.105587648,"{'tags': ['Yttrium barium copper oxide (1/2/4/8)', 'High pressure experimental phase']}",-91.58381472,-6.105587648,-2.0529924817777783,"['xas', 'bandstructure']",True,"[72261, 85273, 74251, 400273, 85277, 85275, 400280, 67632, 85272, 67631, 83920, 66613, 85279, 400277, 75689, 74259, 85278, 85280, 66603, 94265, 400276, 88873, 71417, 75712, 97052, 66605, 72258, 85281, 85274, 400279, 66604, 69698]",True,2021-05-12 10:57:34.594000,NM,15,10,mp-6790,oxide,Ba2Y(CuO2)4,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Y_sv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Y': 1.0, 'Cu': 4.0, 'O': 8.0}",GGA,mp-6790,"['mp-1000664', 'mp-6790', 'mp-1007136', 'mp-1237713', 'mp-1440937', 'mp-1686864', 'mp-1834179', 'mp-1011883', 'mp-1590064', 'mp-1590433']",0.0004643,"{'Ba': 2.0, 'Y': 1.0, 'Cu': 4.0, 'O': 8.0}",208.60454115924333,[],NM,False,65,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.225742533790601e-06,0.0004643,0,0.0004643,MP,data/source/MP/cleaned/cifs/MP-mp-6790.cif,True,,data/final/MP/graphs/Ba1.72Cu4La0.28Y1O8-MP-mp-6790-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
Ba1.7Cu3La0.3Y1O7,3,0.0461538461538461,1.0,True,Ba1.7Cu3La0.3Y1O7,Ba2Cu3Y1O7,57.45,Cuprate,True,Ba13.077Cu23.077La2.308Y7.692O53.84615384615385,Ba-Cu-La-Y-O,5,Supercon,Y1La0.3Ba1.7Cu3O7,MP-mp-20674,Ba2Y1Cu3O7,Ba-Cu-Y-O,Ba15.385Cu23.077Y7.692O53.84615384615385,P m m m,orthorhombic,3.844668,3.926152,11.823664,data/final/MP/cifs/Ba1.7Cu3La0.3Y1O7-MP-mp-20674-synth_doped.cif,data/source/MP/raw/cifs/mp-20674.cif,mp-20674,0.0,,2014-02-22 18:23:22,6.198285186087997,10.17188/1195834,"@misc{osti_1195834,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2YCu3O7 (SG:47) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1195834"",
    place = ""United States"",
    year = ""2016"",
    month = ""4"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1686609'}},0.0313759126602519,3.28295453,520.0,-80.7708035,-6.213138730769231,"{'tags': ['Yttrium barium copper oxide (1/2/3/7)', 'Dibarium yttrium dicopper copper(III) oxide', 'Yttrium barium copper oxide (1/2/3/6.93)', 'Dibarium yttrium copper(III) dicopper oxide', 'High pressure experimental phase', 'Yttrium dibarium dicopper copper(III) oxide']}",-80.7708035,-6.213138730769231,-2.180157206282052,"['xas', 'elasticity', 'bandstructure']",True,"[196266, 196264, 196265, 71423, 66620, 63483, 66621, 164530, 56507, 63487, 66602, 66601, 68394, 63486, 63485, 202774, 62466, 62465, 41646, 65224, 202773, 66600, 63335, 66611, 78598, 66617, 81175, 66610, 66619, 66615, 63484, 86958, 262809, 66609, 184677, 202775, 66616, 63488, 66618, 66623, 202771, 66622, 202772, 77737, 202770, 62928, 77745]",True,2021-05-12 10:56:14.760000,NM,13,14,mp-20674,oxide,Ba2YCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Y_sv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Y': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-20674,"['mp-923155', 'mp-917354', 'mp-922372', 'mp-20674', 'mp-1103385', 'mp-1103741', 'mp-1103748', 'mp-1104329', 'mp-1104589', 'mp-1440689', 'mp-1686609', 'mp-1832558', 'mp-1596594', 'mp-1592890']",0.0001806,"{'Ba': 2.0, 'Y': 1.0, 'Cu': 3.0, 'O': 7.0}",178.47526348558395,[],NM,False,47,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0119049355799813e-06,0.0001806,0,0.0001806,MP,data/source/MP/cleaned/cifs/MP-mp-20674.cif,True,,data/final/MP/graphs/Ba1.7Cu3La0.3Y1O7-MP-mp-20674-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba1.7Cu3Nd1.3O7,3,0.0461538461538461,1.0,True,Ba1.7Cu3Nd1.3O7,Ba2Cu3Nd1O7,69.0,Cuprate,True,Ba13.077Cu23.077Nd10O53.84615384615385,Ba-Cu-Nd-O,4,Supercon,Nd1.3Ba1.7Cu3O7,MP-mp-22719,Ba2Nd1Cu3O7,Ba-Cu-Nd-O,Ba15.385Cu23.077Nd7.692O53.84615384615385,P m m m,orthorhombic,3.893817,3.958458,11.89947,data/final/MP/cifs/Ba1.7Cu3Nd1.3O7-MP-mp-22719-synth_doped.cif,data/source/MP/raw/cifs/mp-22719.cif,mp-22719,0.0,,2015-01-22 21:32:23,6.532421108031168,10.17188/1198922,"@misc{osti_1198922,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2NdCu3O7 (SG:47) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1198922"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1704234'}},0.0180149053205083,3.13221275,520.0,-78.75337907,-6.057952236153846,"{'tags': ['Neodymium barium copper oxide (1/2/3/7)', 'Neodymium dibarium tricopper heptaoxide']}",-78.75337907,-6.057952236153846,-2.155611319615384,"['bandstructure', 'elasticity']",True,"[86960, 81169]",True,2021-05-12 10:56:16.728000,NM,13,8,mp-22719,oxide,Ba2NdCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Nd_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Nd': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-22719,"['mp-926068', 'mp-925655', 'mp-917559', 'mp-1427130', 'mp-1704234', 'mp-1829984', 'mp-1600543', 'mp-22719']",0.0444215,"{'Ba': 2.0, 'Nd': 1.0, 'Cu': 3.0, 'O': 7.0}",183.4126123839547,[],NM,False,47,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0002421943585155,0.0444215,0,0.0444215,MP,data/source/MP/cleaned/cifs/MP-mp-22719.cif,True,,data/final/MP/graphs/Ba1.7Cu3Nd1.3O7-MP-mp-22719-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba1.85Cu3Sm1.15O7,2,0.023076923076923,1.0,True,Ba1.85Cu3Sm1.15O7,Ba2Cu3Sm1O7,83.0,Cuprate,True,Ba14.231Cu23.077Sm8.846O53.84615384615385,Ba-Cu-Sm-O,4,Supercon,Sm1.15Ba1.85Cu3O7,MP-mp-21451,Ba2Sm1Cu3O7,Ba-Cu-Sm-O,Ba15.385Cu23.077Sm7.692O53.84615384615385,P m m m,orthorhombic,3.877678,3.939094,11.853576,data/final/MP/cifs/Ba1.85Cu3Sm1.15O7-MP-mp-21451-synth_doped.cif,data/source/MP/raw/cifs/mp-21451.cif,mp-21451,0.0,,2014-02-22 18:35:26,6.673487359328427,10.17188/1196908,"@misc{osti_1196908,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2SmCu3O7 (SG:47) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1196908"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1668270'}},0.024943947852555,3.19944098,520.0,-78.88111791,-6.067778300769231,"{'tags': ['Samarium dibarium dicopper copper(III) oxide', 'Samarium dibarium tricopper heptaoxide']}",-78.88111791,-6.067778300769231,-2.169249466923077,"['xas', 'bandstructure']",True,"[71707, 71708, 71717, 71709, 89227, 71716, 89228, 71711, 71706, 71705, 71719, 71718, 71712, 71713, 71714, 81170, 89229, 71710, 71715]",True,2021-05-12 10:56:59.077000,NM,13,8,mp-21451,oxide,Ba2SmCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Sm_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Sm': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-21451,"['mp-922854', 'mp-908553', 'mp-21451', 'mp-1440211', 'mp-1668270', 'mp-1785635', 'mp-923634', 'mp-1593751']",0.0079753,"{'Ba': 2.0, 'Sm': 1.0, 'Cu': 3.0, 'O': 7.0}",181.05789875162617,[],NM,False,47,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.404834064124678e-05,0.0079753,0,0.0079753,MP,data/source/MP/cleaned/cifs/MP-mp-21451.cif,True,,data/final/MP/graphs/Ba1.85Cu3Sm1.15O7-MP-mp-21451-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba1.8Cu1La0.2Tl1O5,3,0.0444444444444444,1.0,True,Ba1.8Cu1La0.2Tl1O5,Ba2Cu1Tl1O5,0.0,Cuprate,True,Ba20Cu11.111La2.222Tl11.111O55.55555555555556,Ba-Cu-La-Tl-O,5,Supercon,Tl1Ba1.8La0.2Cu1O5,MP-mp-20942,Ba2Tl1Cu1O5,Ba-Cu-Tl-O,Ba22.222Cu11.111Tl11.111O55.55555555555556,P 4/m m m,tetragonal,3.817261,3.817261,9.866732,data/final/MP/cifs/Ba1.8Cu1La0.2Tl1O5-MP-mp-20942-synth_doped.cif,data/source/MP/raw/cifs/mp-20942.cif,mp-20942,0.0,,2015-01-22 19:45:14,7.190638062517283,10.17188/1196135,"@misc{osti_1196135,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2TlCuO5 (SG:123) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1196135"",
    place = ""United States"",
    year = ""2015"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1704252'}},0.065783808888888,2.51456414,520.0,-48.53075924,-5.392306582222222,{'tags': ['Thallium(III) dibarium copper(III) oxide']},-48.53075924,-5.392306582222222,-1.8806847487037044,"['xas', 'bandstructure']",True,[66583],True,2021-05-12 10:56:57.051000,NM,9,9,mp-20942,oxide,Ba2TlCuO5,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Tl_d', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Tl': 1.0, 'Cu': 1.0, 'O': 5.0}",GGA,mp-20942,"['mp-923520', 'mp-922736', 'mp-917400', 'mp-1183375', 'mp-1433607', 'mp-1704252', 'mp-1788250', 'mp-1588727', 'mp-20942']",0.1466806,"{'Ba': 2.0, 'Tl': 1.0, 'Cu': 1.0, 'O': 5.0}",143.77290321905463,[],NM,False,123,0,"[0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0010202242336062,0.1466806,0,0.1466806,MP,data/source/MP/cleaned/cifs/MP-mp-20942.cif,True,,data/final/MP/graphs/Ba1.8Cu1La0.2Tl1O5-MP-mp-20942-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Ba1.8Cu3La1.2O8,3,0.0285714285714285,1.0,True,Ba1.8Cu3La1.2O8,Ba2Cu3La1O8,0.0,Cuprate,True,Ba12.857Cu21.429La8.571O57.142857142857146,Ba-Cu-La-O,4,Supercon,La1.2Ba1.8Cu3O8,MP-mp-505315,Ba2La1Cu3O8,Ba-Cu-La-O,Ba14.286Cu21.429La7.143O57.142857142857146,P 4/m m m,tetragonal,3.984187,3.984187,11.739171,data/final/MP/cifs/Ba1.8Cu3La1.2O8-MP-mp-505315-synth_doped.cif,data/source/MP/raw/cifs/mp-505315.cif,mp-505315,0.0,,2014-02-26 00:58:20,6.524655970006006,10.17188/1262476,"@misc{osti_1262476,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2LaCu3O8 (SG:123) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1262476"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1695786'}},0.0619549533749976,3.82156834,520.0,-83.77349416,-5.983821011428572,{'tags': ['Lanthanum barium copper oxide (1/2/3/8)']},-83.77349416,-5.983821011428572,-2.043874096071428,"['xas', 'bandstructure']",True,[85291],True,2021-05-12 10:57:08.928000,NM,14,11,mp-505315,oxide,Ba2LaCu3O8,"{'functional': 'PBE', 'labels': ['Ba_sv', 'La', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'La': 1.0, 'Cu': 3.0, 'O': 8.0}",GGA,mp-505315,"['mp-939898', 'mp-937368', 'mp-916757', 'mp-505315', 'mp-1104647', 'mp-1182365', 'mp-1236975', 'mp-1424056', 'mp-1695786', 'mp-1828189', 'mp-1598719']",0.002039,"{'Ba': 2.0, 'La': 1.0, 'Cu': 3.0, 'O': 8.0}",186.34461930289984,[],NM,False,123,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.094209217109533e-05,0.002039,0,0.002039,MP,data/source/MP/cleaned/cifs/MP-mp-505315.cif,True,,data/final/MP/graphs/Ba1.8Cu3La1.2O8-MP-mp-505315-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Ba1.8Cu3Pr1.2O7,3,0.0307692307692307,1.0,True,Ba1.8Cu3Pr1.2O7,Ba2Cu3Pr1O7,0.0,Cuprate,True,Ba13.846Cu23.077Pr9.231O53.84615384615385,Ba-Cu-Pr-O,4,Supercon,Pr1.2Ba1.8Cu3O7,MP-mp-20936,Ba2Pr1Cu3O7,Ba-Cu-Pr-O,Ba15.385Cu23.077Pr7.692O53.84615384615385,P m m m,orthorhombic,3.903923,3.95568,11.916432,data/final/MP/cifs/Ba1.8Cu3Pr1.2O7-MP-mp-20936-synth_doped.cif,data/source/MP/raw/cifs/mp-20936.cif,mp-20936,0.0,,2014-02-22 14:41:55,6.480717836004672,10.17188/1196129,"@misc{osti_1196129,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2PrCu3O7 (SG:47) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1196129"",
    place = ""United States"",
    year = ""2014"",
    month = ""11"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1698257'}},0.0256000172756332,3.18514576,520.0,-78.62827906,-6.048329158461538,"{'tags': ['Dibarium praseodymium tricopper heptaoxide', 'Praseodymium dibarium dicopper copper(III) oxide', 'Praseodymium dibarium tricopper heptaoxide', 'Praseodymium dibarium copper(III) dicopper oxide']}",-78.62827906,-6.048329158461538,-2.145007016153845,"['xas', 'bandstructure']",True,"[41452, 94377, 81168, 173910, 89221]",True,2021-05-12 10:56:57.051000,NM,13,8,mp-20936,oxide,Ba2PrCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Pr_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Pr': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-20936,"['mp-988090', 'mp-987725', 'mp-20936', 'mp-1417367', 'mp-1698257', 'mp-1833655', 'mp-988324', 'mp-1602318']",0.0007234,"{'Ba': 2.0, 'Pr': 1.0, 'Cu': 3.0, 'O': 7.0}",184.02152853403555,[],NM,False,47,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.931061793491212e-06,0.0007234,0,0.0007234,MP,data/source/MP/cleaned/cifs/MP-mp-20936.cif,True,,data/final/MP/graphs/Ba1.8Cu3Pr1.2O7-MP-mp-20936-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba1.8Cu4Ho1Sr0.2O8,3,0.0266666666666666,1.0,True,Ba1.8Cu4Ho1Sr0.2O8,Ba2Cu4Ho1O8,68.8,Cuprate,True,Ba12Cu26.667Ho6.667Sr1.333O53.333333333333336,Ba-Cu-Ho-Sr-O,5,Supercon,Ho1Sr0.2Ba1.8Cu4O8,MP-mp-6205,Ba2Ho1Cu4O8,Ba-Cu-Ho-O,Ba13.333Cu26.667Ho6.667O53.333333333333336,C m m m,orthorhombic,3.87946,3.894348001774656,13.87398175,data/final/MP/cifs/Ba1.8Cu4Ho1Sr0.2O8-MP-mp-6205-synth_doped.cif,data/source/MP/raw/cifs/mp-6205.cif,mp-6205,0.0,,2011-05-16 02:52:11,6.575196061130729,10.17188/1278028,"@misc{osti_1278028,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2Ho(CuO2)4 (SG:65) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1278028"",
    place = ""United States"",
    year = ""2016"",
    month = ""7"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1678300'}},0.0,3.29099269,520.0,-89.84060384,-5.989373589333334,"{'tags': ['Holmium dibarium tricopper copper(III) oxide', 'Holmium dibarium tetracopper octaoxide', 'Holmium barium copper oxide (1/2/4/8)']}",-89.84060384,-5.989373589333334,-2.0623825726666665,"['xas', 'bandstructure']",True,"[67638, 75688, 74126, 78624, 67639]",True,2021-05-12 10:57:28.836000,NM,15,7,mp-6205,oxide,Ba2Ho(CuO2)4,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Ho_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Ho': 1.0, 'Cu': 4.0, 'O': 8.0}",GGA,mp-6205,"['mp-1001291', 'mp-1007620', 'mp-6205', 'mp-1381302', 'mp-1678300', 'mp-1832236', 'mp-1599331']",0.0019325,"{'Ba': 2.0, 'Ho': 1.0, 'Cu': 4.0, 'O': 8.0}",207.53304019835824,[],NM,False,65,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.31177030005889e-06,0.0019325,0,0.0019325,MP,data/source/MP/cleaned/cifs/MP-mp-6205.cif,True,,data/final/MP/graphs/Ba1.8Cu4Ho1Sr0.2O8-MP-mp-6205-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
